,Year,Cause Name,State,Death Counts,State Population(adjusted by year),"Deaths per 100,000 people",Alcohol Consumption,Drunk Driving Penalties,Legal Driving Age,Rural Freeway Speed Limits,Gun Laws,Summer Temperature,Mean Temperature,Winter Temperature,Unemployment Rate,Average Income,Quality of Life,Kids Proportion,Adult Proportion,Elderly Proportion,Smoking Proportion,Air Pollution,Overweight Proportion,High Blood Pressure Proportion,Gender Ratio,Cancer Death Proportion,AD Death Proportion
118,2016,Stroke,Oregon,1943,4091404.0,47.49,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"59,135",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,197.44,43.65
119,2016,Stroke,Oklahoma,1859,3926769.0,47.34,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"50,943",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,206.66000000000003,40.49
120,2016,Stroke,Ohio,5987,11635003.0,51.46,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"53,985",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,219.24,43.24
121,2016,Stroke,North Dakota,311,754353.0,41.23,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"60,184",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,166.1,47.86
122,2016,Stroke,North Carolina,4940,10156679.0,48.64,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"53,764",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,192.22,40.89
123,2016,Stroke,New York,6258,19641589.0,31.86,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"61,437",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,180.07,17.05
124,2016,Stroke,New Mexico,885,2092789.0,42.29,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"48,451",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,170.11,27.860000000000007
125,2016,Stroke,New Jersey,3401,8874516.0,38.32,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"68,468",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,184.54,27.44
126,2016,Stroke,New Hampshire,490,1342373.0,36.5,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"76,260",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,214.17,32.029999999999994
127,2016,Stroke,Nevada,1096,2919772.0,37.54,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"55,431",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,178.58,23.49
128,2016,Stroke,Nebraska,787,1905924.0,41.29,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"59,374",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,182.43,33.26
129,2016,Stroke,Montana,440,1040863.0,42.27,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"57,075",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,195.13,30.17
130,2016,Stroke,Missouri,3069,6087203.0,50.42,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"55,016",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,208.57,37.82
131,2016,Stroke,Mississippi,1705,2988298.0,57.06,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"41,099",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,219.79,49.69
132,2016,Stroke,Minnesota,2197,5523409.0,39.78,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"70,218",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,178.46,40.17
133,2016,Stroke,Michigan,4874,9951890.0,48.98,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"57,091",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,209.71,42.7
134,2016,Stroke,Massachusetts,2468,6826022.0,36.16,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"72,266",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,186.3,25.02
135,2016,Stroke,Maryland,2709,6004692.0,45.11,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"73,760",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,181.71,19.62
136,2016,Stroke,Maine,663,1331370.0,49.8,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,"50,856",12.0,18.9,66.7,14.4,17.3,6.5,29.9,34.8,0.961,245.99,43.34
137,2016,Stroke,Louisiana,2322,4678215.0,49.63,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,"42,196",42.0,23.7,64.7,11.6,23.1,8.0,35.5,39.0,0.956,195.57,46.92
138,2016,Stroke,Kentucky,2057,4438229.0,46.35,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,"45,369",27.0,22.7,64.8,12.5,24.6,8.2,34.2,39.4,0.971,233.49,38.93
139,2016,Stroke,Kansas,1363,2911263.0,46.82,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,"56,810",16.0,24.5,62.2,13.3,17.4,6.9,31.2,32.8,0.995,188.37,29.37
140,2016,Stroke,Iowa,1388,3131785.0,44.32,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,"59,094",9.0,23.3,61.8,14.9,17.1,7.2,32.0,31.5,0.987,205.38,45.18
141,2016,Stroke,Indiana,3040,6633344.0,45.83,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,"56,094",48.0,23.6,64.0,12.4,21.8,8.7,32.5,35.2,0.972,202.37,40.37
142,2016,Stroke,Illinois,5658,12826895.0,44.11,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,"61,386",47.0,22.6,65.3,12.1,15.5,9.6,31.6,32.2,0.9670000000000001,190.14,30.23
143,2016,Stroke,Idaho,682,1682930.0,40.52,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,"56,564",20.0,25.8,62.9,11.3,14.3,6.7,27.4,29.8,1.01,171.37,36.07
144,2016,Stroke,Hawaii,675,1428105.0,47.27,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,"72,133",36.0,21.4,65.3,13.3,12.8,5.8,23.8,30.6,1.0070000000000001,168.12,31.16
145,2016,Stroke,Georgia,4349,10304763.0,42.2,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,"53,527",32.0,24.1,66.3,9.6,17.5,8.6,31.4,33.1,0.946,166.76,39.02
146,2016,Stroke,Florida,11854,20629982.0,57.46,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,"51,176",33.0,20.0,62.4,17.6,16.1,7.1,27.4,34.6,0.956,214.57,34.68
147,2016,Stroke,District of Columbia,252,686575.0,36.7,,,,,,,,,,,,,,,,,,,0.902,152.06,17.48
148,2016,Stroke,Delaware,506,949216.0,53.31,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,"58,046",24.0,21.3,65.7,13.0,17.0,8.6,30.7,34.9,0.938,223.76,34.660000000000004
149,2016,Stroke,Connecticut,1269,3578674.0,35.46,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,"75,923",38.0,20.7,65.5,13.8,12.7,7.7,26.0,30.5,0.953,187.11,28.92
150,2016,Stroke,Colorado,1927,5540921.0,34.78,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,"70,566",10.0,22.5,67.8,9.7,14.6,6.7,22.3,25.9,1.012,143.08,33.12
151,2016,Stroke,California,15680,39209127.0,39.99,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,"66,637",50.0,22.9,66.5,10.6,11.3,11.9,25.0,28.4,0.988,151.79,39.71
152,2016,Stroke,Arkansas,1643,2990410.0,54.94,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,"45,907",7.0,23.5,62.5,14.0,22.3,7.1,35.7,41.3,0.971,221.11,49.32
153,2016,Stroke,Arizona,2556,6945452.0,36.8,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,"57,100",39.0,23.3,63.7,13.0,15.6,9.7,29.0,30.7,0.988,170.99,44.37
154,2016,Stroke,Alaska,196,741504.0,26.43,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,"75,723",19.0,25.0,69.3,5.7,21.0,7.4,31.4,31.8,1.09,134.19,14.97
155,2016,Stroke,Alabama,2967,4864745.0,60.99,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,"47,221",35.0,22.5,64.5,13.0,20.9,8.4,35.7,41.9,0.938,214.17,51.53
156,2016,Kidney disease,Wyoming,66,584290.0,11.3,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,"57,829",11.0,23.6,64.7,11.7,18.7,5.0,27.7,30.8,1.043,164.64,23.62
157,2016,Kidney disease,Wisconsin,960,5772958.0,16.63,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,"59,817",3.0,22.1,64.8,13.1,16.0,6.8,30.7,30.8,0.988,199.17,39.08
158,2016,Kidney disease,West Virginia,481,1830929.0,26.27,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,"44,354",45.0,22.4,62.3,15.3,26.0,7.8,37.7,43.5,0.977,254.46,42.93
159,2016,Kidney disease,Washington,532,7294680.0,7.290000000000001,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,"70,310",21.0,22.2,66.6,11.2,13.5,8.0,28.6,29.5,0.988,172.65,44.81
160,2016,Kidney disease,Virginia,1543,8410946.0,18.35,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,"66,451",41.0,22.1,66.7,11.2,16.4,7.2,29.0,32.4,0.9670000000000001,178.66,28.63
161,2016,Kidney disease,Vermont,30,623644.0,4.81,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,"60,837",26.0,18.7,68.6,12.7,15.8,5.2,27.1,30.4,0.975,217.43,49.71
162,2016,Kidney disease,Utah,370,3042613.0,12.16,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,"67,481",22.0,29.9,61.6,8.5,8.9,8.3,25.4,24.5,1.016,102.71,29.71
163,2016,Kidney disease,United States,50046,323071342.0,15.49,,,,,,,,,,"59,039",,,,,,,,,,185.11,35.94
164,2016,Kidney disease,Texas,4125,27937492.0,14.77,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,"58,146",46.0,26.0,64.1,9.9,15.7,8.6,34.8,32.5,0.987,143.87,32.7
165,2016,Kidney disease,Tennessee,1150,6645011.0,17.31,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,"51,344",28.0,22.4,65.2,12.4,22.6,7.7,29.6,38.7,0.95,217.46,48.91
166,2016,Kidney disease,South Dakota,90,862890.0,10.43,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"57,450",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,196.32,52.03
167,2016,Kidney disease,South Carolina,897,4958235.0,18.09,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"54,336",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,208.86,50.03999999999999
168,2016,Kidney disease,Rhode Island,141,1057063.0,13.34,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"61,528",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,205.38,39.92
169,2016,Kidney disease,Pennsylvania,2813,12783538.0,22.0,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"60,979",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,222.88,32.74
170,2016,Kidney disease,Oregon,398,4091404.0,9.73,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"59,135",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,197.44,43.65
171,2016,Kidney disease,Oklahoma,577,3926769.0,14.69,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"50,943",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,206.66000000000003,40.49
172,2016,Kidney disease,Ohio,2262,11635003.0,19.44,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"53,985",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,219.24,43.24
173,2016,Kidney disease,North Dakota,106,754353.0,14.05,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"60,184",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,166.1,47.86
174,2016,Kidney disease,North Carolina,2002,10156679.0,19.71,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"53,764",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,192.22,40.89
175,2016,Kidney disease,New York,2385,19641589.0,12.14,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"61,437",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,180.07,17.05
176,2016,Kidney disease,New Mexico,293,2092789.0,14.000000000000002,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"48,451",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,170.11,27.860000000000007
177,2016,Kidney disease,New Jersey,1535,8874516.0,17.3,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"68,468",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,184.54,27.44
178,2016,Kidney disease,New Hampshire,161,1342373.0,11.99,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"76,260",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,214.17,32.029999999999994
179,2016,Kidney disease,Nevada,274,2919772.0,9.38,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"55,431",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,178.58,23.49
180,2016,Kidney disease,Nebraska,220,1905924.0,11.54,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"59,374",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,182.43,33.26
181,2016,Kidney disease,Montana,155,1040863.0,14.89,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"57,075",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,195.13,30.17
182,2016,Kidney disease,Missouri,1483,6087203.0,24.36,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"55,016",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,208.57,37.82
183,2016,Kidney disease,Mississippi,763,2988298.0,25.53,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"41,099",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,219.79,49.69
184,2016,Kidney disease,Minnesota,588,5523409.0,10.65,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"70,218",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,178.46,40.17
185,2016,Kidney disease,Michigan,1791,9951890.0,18.0,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"57,091",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,209.71,42.7
186,2016,Kidney disease,Massachusetts,1139,6826022.0,16.689999999999998,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"72,266",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,186.3,25.02
187,2016,Kidney disease,Maryland,823,6004692.0,13.71,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"73,760",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,181.71,19.62
188,2016,Kidney disease,Maine,239,1331370.0,17.95,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,"50,856",12.0,18.9,66.7,14.4,17.3,6.5,29.9,34.8,0.961,245.99,43.34
189,2016,Kidney disease,Louisiana,1153,4678215.0,24.65,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,"42,196",42.0,23.7,64.7,11.6,23.1,8.0,35.5,39.0,0.956,195.57,46.92
190,2016,Kidney disease,Kentucky,1034,4438229.0,23.3,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,"45,369",27.0,22.7,64.8,12.5,24.6,8.2,34.2,39.4,0.971,233.49,38.93
191,2016,Kidney disease,Kansas,533,2911263.0,18.31,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,"56,810",16.0,24.5,62.2,13.3,17.4,6.9,31.2,32.8,0.995,188.37,29.37
192,2016,Kidney disease,Iowa,352,3131785.0,11.24,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,"59,094",9.0,23.3,61.8,14.9,17.1,7.2,32.0,31.5,0.987,205.38,45.18
193,2016,Kidney disease,Indiana,1411,6633344.0,21.27,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,"56,094",48.0,23.6,64.0,12.4,21.8,8.7,32.5,35.2,0.972,202.37,40.37
194,2016,Kidney disease,Illinois,2518,12826895.0,19.63,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,"61,386",47.0,22.6,65.3,12.1,15.5,9.6,31.6,32.2,0.9670000000000001,190.14,30.23
195,2016,Kidney disease,Idaho,190,1682930.0,11.29,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,"56,564",20.0,25.8,62.9,11.3,14.3,6.7,27.4,29.8,1.01,171.37,36.07
196,2016,Kidney disease,Hawaii,215,1428105.0,15.05,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,"72,133",36.0,21.4,65.3,13.3,12.8,5.8,23.8,30.6,1.0070000000000001,168.12,31.16
197,2016,Kidney disease,Georgia,1864,10304763.0,18.09,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,"53,527",32.0,24.1,66.3,9.6,17.5,8.6,31.4,33.1,0.946,166.76,39.02
198,2016,Kidney disease,Florida,3144,20629982.0,15.24,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,"51,176",33.0,20.0,62.4,17.6,16.1,7.1,27.4,34.6,0.956,214.57,34.68
199,2016,Kidney disease,District of Columbia,57,686575.0,8.3,,,,,,,,,,,,,,,,,,,0.902,152.06,17.48
200,2016,Kidney disease,Delaware,208,949216.0,21.91,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,"58,046",24.0,21.3,65.7,13.0,17.0,8.6,30.7,34.9,0.938,223.76,34.660000000000004
201,2016,Kidney disease,Connecticut,570,3578674.0,15.93,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,"75,923",38.0,20.7,65.5,13.8,12.7,7.7,26.0,30.5,0.953,187.11,28.92
202,2016,Kidney disease,Colorado,491,5540921.0,8.86,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,"70,566",10.0,22.5,67.8,9.7,14.6,6.7,22.3,25.9,1.012,143.08,33.12
203,2016,Kidney disease,California,3640,39209127.0,9.28,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,"66,637",50.0,22.9,66.5,10.6,11.3,11.9,25.0,28.4,0.988,151.79,39.71
204,2016,Kidney disease,Arkansas,722,2990410.0,24.14,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,"45,907",7.0,23.5,62.5,14.0,22.3,7.1,35.7,41.3,0.971,221.11,49.32
205,2016,Kidney disease,Arizona,487,6945452.0,7.01,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,"57,100",39.0,23.3,63.7,13.0,15.6,9.7,29.0,30.7,0.988,170.99,44.37
206,2016,Kidney disease,Alaska,53,741504.0,7.15,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,"75,723",19.0,25.0,69.3,5.7,21.0,7.4,31.4,31.8,1.09,134.19,14.97
207,2016,Kidney disease,Alabama,1012,4864745.0,20.8,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,"47,221",35.0,22.5,64.5,13.0,20.9,8.4,35.7,41.9,0.938,214.17,51.53
208,2016,Influenza and pneumonia,Wyoming,99,584290.0,16.939999999999998,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,"57,829",11.0,23.6,64.7,11.7,18.7,5.0,27.7,30.8,1.043,164.64,23.62
209,2016,Influenza and pneumonia,Wisconsin,888,5772958.0,15.38,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,"59,817",3.0,22.1,64.8,13.1,16.0,6.8,30.7,30.8,0.988,199.17,39.08
210,2016,Influenza and pneumonia,West Virginia,423,1830929.0,23.1,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,"44,354",45.0,22.4,62.3,15.3,26.0,7.8,37.7,43.5,0.977,254.46,42.93
211,2016,Influenza and pneumonia,Washington,815,7294680.0,11.17,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,"70,310",21.0,22.2,66.6,11.2,13.5,8.0,28.6,29.5,0.988,172.65,44.81
212,2016,Influenza and pneumonia,Virginia,1177,8410946.0,13.99,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,"66,451",41.0,22.1,66.7,11.2,16.4,7.2,29.0,32.4,0.9670000000000001,178.66,28.63
213,2016,Influenza and pneumonia,Vermont,59,623644.0,9.46,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,"60,837",26.0,18.7,68.6,12.7,15.8,5.2,27.1,30.4,0.975,217.43,49.71
214,2016,Influenza and pneumonia,Utah,380,3042613.0,12.49,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,"67,481",22.0,29.9,61.6,8.5,8.9,8.3,25.4,24.5,1.016,102.71,29.71
215,2016,Influenza and pneumonia,United States,51537,323071342.0,15.95,,,,,,,,,,"59,039",,,,,,,,,,185.11,35.94
216,2016,Influenza and pneumonia,Texas,2860,27937492.0,10.24,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,"58,146",46.0,26.0,64.1,9.9,15.7,8.6,34.8,32.5,0.987,143.87,32.7
217,2016,Influenza and pneumonia,Tennessee,1533,6645011.0,23.07,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,"51,344",28.0,22.4,65.2,12.4,22.6,7.7,29.6,38.7,0.95,217.46,48.91
218,2016,Influenza and pneumonia,South Dakota,195,862890.0,22.6,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"57,450",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,196.32,52.03
219,2016,Influenza and pneumonia,South Carolina,690,4958235.0,13.919999999999998,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"54,336",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,208.86,50.03999999999999
220,2016,Influenza and pneumonia,Rhode Island,165,1057063.0,15.61,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"61,528",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,205.38,39.92
221,2016,Influenza and pneumonia,Pennsylvania,2491,12783538.0,19.49,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"60,979",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,222.88,32.74
222,2016,Influenza and pneumonia,Oregon,452,4091404.0,11.05,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"59,135",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,197.44,43.65
223,2016,Influenza and pneumonia,Oklahoma,546,3926769.0,13.900000000000002,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"50,943",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,206.66000000000003,40.49
224,2016,Influenza and pneumonia,Ohio,2187,11635003.0,18.8,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"53,985",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,219.24,43.24
225,2016,Influenza and pneumonia,North Dakota,134,754353.0,17.76,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"60,184",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,166.1,47.86
226,2016,Influenza and pneumonia,North Carolina,1896,10156679.0,18.67,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"53,764",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,192.22,40.89
227,2016,Influenza and pneumonia,New York,4513,19641589.0,22.98,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"61,437",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,180.07,17.05
228,2016,Influenza and pneumonia,New Mexico,353,2092789.0,16.869999999999994,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"48,451",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,170.11,27.860000000000007
229,2016,Influenza and pneumonia,New Jersey,1208,8874516.0,13.61,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"68,468",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,184.54,27.44
230,2016,Influenza and pneumonia,New Hampshire,203,1342373.0,15.12,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"76,260",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,214.17,32.029999999999994
231,2016,Influenza and pneumonia,Nevada,567,2919772.0,19.42,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"55,431",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,178.58,23.49
232,2016,Influenza and pneumonia,Nebraska,342,1905924.0,17.94,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"59,374",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,182.43,33.26
233,2016,Influenza and pneumonia,Montana,147,1040863.0,14.12,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"57,075",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,195.13,30.17
234,2016,Influenza and pneumonia,Missouri,1150,6087203.0,18.89,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"55,016",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,208.57,37.82
235,2016,Influenza and pneumonia,Mississippi,785,2988298.0,26.27,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"41,099",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,219.79,49.69
236,2016,Influenza and pneumonia,Minnesota,529,5523409.0,9.58,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"70,218",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,178.46,40.17
