,Unnamed: 0,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
368,2769,2016,Cancer,Virginia,15027,156.1,8410946.0,1.7866
369,2751,2016,Cancer,Vermont,1356,158.4,623644.0,2.1743
370,2733,2016,Cancer,Utah,3125,122.4,3042613.0,1.0271
371,2715,2016,Cancer,United States,598038,155.8,323071342.0,1.8511
372,2697,2016,Cancer,Texas,40195,148.5,27937492.0,1.4387
373,2679,2016,Cancer,Tennessee,14450,179.9,6645011.0,2.1746
374,2661,2016,Cancer,South Dakota,1694,156.7,862890.0,1.9632
375,2643,2016,Cancer,South Carolina,10356,167.7,4958235.0,2.0886
376,2625,2016,Cancer,Rhode Island,2171,158.0,1057063.0,2.0538
377,2607,2016,Cancer,Pennsylvania,28492,164.7,12783538.0,2.2288
378,2589,2016,Cancer,Oregon,8078,155.9,4091404.0,1.9744
379,2571,2016,Cancer,Oklahoma,8115,177.8,3926769.0,2.0666
380,2553,2016,Cancer,Ohio,25509,173.4,11635003.0,2.1924
381,2535,2016,Cancer,North Dakota,1253,142.7,754353.0,1.661
382,2517,2016,Cancer,North Carolina,19523,161.6,10156679.0,1.9222
383,2499,2016,Cancer,New York,35368,147.5,19641589.0,1.8007
384,2481,2016,Cancer,New Mexico,3560,138.8,2092789.0,1.7011
385,2463,2016,Cancer,New Jersey,16377,149.7,8874516.0,1.8454
386,2445,2016,Cancer,New Hampshire,2875,164.1,1342373.0,2.1417
387,2427,2016,Cancer,Nevada,5214,157.3,2919772.0,1.7858
388,2409,2016,Cancer,Nebraska,3477,153.6,1905924.0,1.8243
389,2391,2016,Cancer,Montana,2031,145.9,1040863.0,1.9513
390,2373,2016,Cancer,Missouri,12696,167.0,6087203.0,2.0857
391,2355,2016,Cancer,Mississippi,6568,187.7,2988298.0,2.1979
392,2337,2016,Cancer,Minnesota,9857,148.6,5523409.0,1.7846
393,2319,2016,Cancer,Michigan,20870,166.4,9951890.0,2.0971
394,2301,2016,Cancer,Massachusetts,12717,150.2,6826022.0,1.8630000000000002
395,2283,2016,Cancer,Maryland,10911,156.5,6004692.0,1.8171
396,2265,2016,Cancer,Maine,3275,168.9,1331370.0,2.4599
397,2247,2016,Cancer,Louisiana,9149,171.9,4678215.0,1.9557
398,2229,2016,Cancer,Kentucky,10363,193.8,4438229.0,2.3349
399,2211,2016,Cancer,Kansas,5484,158.6,2911263.0,1.8837
400,2193,2016,Cancer,Iowa,6432,159.8,3131785.0,2.0538
401,2175,2016,Cancer,Indiana,13424,172.5,6633344.0,2.0237
402,2157,2016,Cancer,Illinois,24389,163.5,12826895.0,1.9014
403,2139,2016,Cancer,Idaho,2884,150.9,1682930.0,1.7137
404,2121,2016,Cancer,Hawaii,2401,128.7,1428105.0,1.6812
405,2103,2016,Cancer,Georgia,17184,160.2,10304763.0,1.6676
406,2085,2016,Cancer,Florida,44266,146.9,20629982.0,2.1457
407,2067,2016,Cancer,District of Columbia,1044,160.1,686575.0,1.5206
408,2049,2016,Cancer,Delaware,2124,170.8,949216.0,2.2376
409,2031,2016,Cancer,Connecticut,6696,144.9,3578674.0,1.8711
410,2013,2016,Cancer,Colorado,7928,137.1,5540921.0,1.4308
411,1995,2016,Cancer,California,59515,139.7,39209127.0,1.5179
412,1977,2016,Cancer,Arkansas,6612,178.8,2990410.0,2.2111
413,1959,2016,Cancer,Arizona,11876,136.8,6945452.0,1.7099
414,1941,2016,Cancer,Alaska,995,158.7,741504.0,1.3419
415,1923,2016,Cancer,Alabama,10419,174.0,4864745.0,2.1417
416,3777,2016,CLRD,Wyoming,327,48.9,584290.0,0.5597
417,3759,2016,CLRD,Wisconsin,2786,38.3,5772958.0,0.4826
418,3741,2016,CLRD,West Virginia,1599,62.1,1830929.0,0.8733
419,3723,2016,CLRD,Washington,3036,37.3,7294680.0,0.4162
420,3705,2016,CLRD,Virginia,3233,34.6,8410946.0,0.3844
421,3687,2016,CLRD,Vermont,355,41.3,623644.0,0.5692
422,3669,2016,CLRD,Utah,875,35.8,3042613.0,0.2876
423,3651,2016,CLRD,United States,154596,40.6,323071342.0,0.4785
424,3633,2016,CLRD,Texas,10107,39.5,27937492.0,0.3618
425,3615,2016,CLRD,Tennessee,4318,54.7,6645011.0,0.6498
426,3597,2016,CLRD,South Dakota,426,38.3,862890.0,0.4937
427,3579,2016,CLRD,South Carolina,2870,47.5,4958235.0,0.5788
428,3561,2016,CLRD,Rhode Island,445,31.3,1057063.0,0.42100000000000004
429,3543,2016,CLRD,Pennsylvania,6523,36.8,12783538.0,0.5103
430,3525,2016,CLRD,Oregon,2080,40.4,4091404.0,0.5084
431,3507,2016,CLRD,Oklahoma,2794,61.4,3926769.0,0.7115
432,3489,2016,CLRD,Ohio,7015,47.5,11635003.0,0.6029
433,3471,2016,CLRD,North Dakota,314,34.7,754353.0,0.4163
434,3453,2016,CLRD,North Carolina,5311,44.8,10156679.0,0.5229
435,3435,2016,CLRD,New York,6860,28.4,19641589.0,0.3493
436,3417,2016,CLRD,New Mexico,1131,44.4,2092789.0,0.5404
437,3399,2016,CLRD,New Jersey,3064,27.9,8874516.0,0.3453
438,3381,2016,CLRD,New Hampshire,684,39.3,1342373.0,0.5095
439,3363,2016,CLRD,Nevada,1778,56.6,2919772.0,0.609
440,3345,2016,CLRD,Nebraska,1117,48.9,1905924.0,0.5861
441,3327,2016,CLRD,Montana,722,51.9,1040863.0,0.6937
442,3309,2016,CLRD,Missouri,3961,52.1,6087203.0,0.6507
443,3291,2016,CLRD,Mississippi,2116,62.0,2988298.0,0.7081
444,3273,2016,CLRD,Minnesota,2369,35.8,5523409.0,0.4289
445,3255,2016,CLRD,Michigan,5572,44.4,9951890.0,0.5599
446,3237,2016,CLRD,Massachusetts,2674,31.4,6826022.0,0.3917
447,3219,2016,CLRD,Maryland,2072,30.5,6004692.0,0.3451
448,3201,2016,CLRD,Maine,928,47.4,1331370.0,0.6970000000000001
449,3183,2016,CLRD,Louisiana,2221,43.0,4678215.0,0.4748
450,3165,2016,CLRD,Kentucky,3486,66.3,4438229.0,0.7854
451,3147,2016,CLRD,Kansas,1654,48.3,2911263.0,0.5681
452,3129,2016,CLRD,Iowa,2006,48.6,3131785.0,0.6405
453,3111,2016,CLRD,Indiana,4214,54.6,6633344.0,0.6353
454,3093,2016,CLRD,Illinois,5632,38.1,12826895.0,0.4391
455,3075,2016,CLRD,Idaho,865,45.7,1682930.0,0.514
456,3057,2016,CLRD,Hawaii,342,17.7,1428105.0,0.2395
457,3039,2016,CLRD,Georgia,4805,47.3,10304763.0,0.4663
458,3021,2016,CLRD,Florida,11970,38.0,20629982.0,0.5802
459,3003,2016,CLRD,District of Columbia,152,24.0,686575.0,0.2214
460,2985,2016,CLRD,Delaware,544,43.7,949216.0,0.5731
461,2967,2016,CLRD,Connecticut,1425,30.5,3578674.0,0.3982
462,2949,2016,CLRD,Colorado,2575,46.4,5540921.0,0.4647
463,2931,2016,CLRD,California,13710,32.6,39209127.0,0.3497
464,2913,2016,CLRD,Arkansas,2169,59.1,2990410.0,0.7253
465,2895,2016,CLRD,Arizona,3800,43.5,6945452.0,0.5471
466,2877,2016,CLRD,Alaska,238,41.5,741504.0,0.321
467,2859,2016,CLRD,Alabama,3326,56.2,4864745.0,0.6837
468,1905,2016,Alzheimer's disease,Wyoming,138,21.2,584290.0,0.2362
469,1887,2016,Alzheimer's disease,Wisconsin,2256,29.6,5772958.0,0.3908
470,1869,2016,Alzheimer's disease,West Virginia,786,31.7,1830929.0,0.4293
471,1851,2016,Alzheimer's disease,Washington,3269,40.7,7294680.0,0.4481
472,1833,2016,Alzheimer's disease,Virginia,2408,26.8,8410946.0,0.2863
473,1815,2016,Alzheimer's disease,Vermont,310,35.8,623644.0,0.4971
474,1797,2016,Alzheimer's disease,Utah,904,39.3,3042613.0,0.2971
475,1779,2016,Alzheimer's disease,United States,116103,30.3,323071342.0,0.3594
476,1761,2016,Alzheimer's disease,Texas,9135,37.8,27937492.0,0.327
477,1743,2016,Alzheimer's disease,Tennessee,3250,44.2,6645011.0,0.4891
478,1725,2016,Alzheimer's disease,South Dakota,449,37.1,862890.0,0.5203
479,1707,2016,Alzheimer's disease,South Carolina,2481,45.3,4958235.0,0.5004
480,1689,2016,Alzheimer's disease,Rhode Island,422,26.7,1057063.0,0.3992
481,1671,2016,Alzheimer's disease,Pennsylvania,4185,21.7,12783538.0,0.3274
482,1653,2016,Alzheimer's disease,Oregon,1786,34.8,4091404.0,0.4365
483,1635,2016,Alzheimer's disease,Oklahoma,1590,36.1,3926769.0,0.4049
484,1617,2016,Alzheimer's disease,Ohio,5031,33.4,11635003.0,0.4324
485,1599,2016,Alzheimer's disease,North Dakota,361,35.3,754353.0,0.4786
486,1581,2016,Alzheimer's disease,North Carolina,4153,37.2,10156679.0,0.4089
487,1563,2016,Alzheimer's disease,New York,3349,13.1,19641589.0,0.1705
488,1545,2016,Alzheimer's disease,New Mexico,583,23.5,2092789.0,0.2786
489,1527,2016,Alzheimer's disease,New Jersey,2435,21.1,8874516.0,0.2744
490,1509,2016,Alzheimer's disease,New Hampshire,430,24.8,1342373.0,0.3203
491,1491,2016,Alzheimer's disease,Nevada,686,24.6,2919772.0,0.2349
492,1473,2016,Alzheimer's disease,Nebraska,634,26.2,1905924.0,0.3326
493,1455,2016,Alzheimer's disease,Montana,314,22.6,1040863.0,0.3017
494,1437,2016,Alzheimer's disease,Missouri,2302,30.0,6087203.0,0.3782
495,1419,2016,Alzheimer's disease,Mississippi,1485,45.8,2988298.0,0.4969
496,1401,2016,Alzheimer's disease,Minnesota,2219,31.8,5523409.0,0.4017
497,1383,2016,Alzheimer's disease,Michigan,4249,33.6,9951890.0,0.42700000000000005
498,1365,2016,Alzheimer's disease,Massachusetts,1708,18.6,6826022.0,0.2502
499,1347,2016,Alzheimer's disease,Maryland,1178,17.4,6004692.0,0.1962
500,1329,2016,Alzheimer's disease,Maine,577,29.6,1331370.0,0.4334
501,1311,2016,Alzheimer's disease,Louisiana,2195,45.0,4678215.0,0.4692
502,1293,2016,Alzheimer's disease,Kentucky,1728,35.1,4438229.0,0.3893
503,1275,2016,Alzheimer's disease,Kansas,855,23.1,2911263.0,0.2937
504,1257,2016,Alzheimer's disease,Iowa,1415,31.3,3131785.0,0.4518
505,1239,2016,Alzheimer's disease,Indiana,2678,34.9,6633344.0,0.4037
506,1221,2016,Alzheimer's disease,Illinois,3877,25.4,12826895.0,0.3023
507,1203,2016,Alzheimer's disease,Idaho,607,33.9,1682930.0,0.3607
508,1185,2016,Alzheimer's disease,Hawaii,445,20.1,1428105.0,0.3116
509,1167,2016,Alzheimer's disease,Georgia,4021,44.8,10304763.0,0.3902
510,1149,2016,Alzheimer's disease,Florida,7155,21.5,20629982.0,0.3468
511,1131,2016,Alzheimer's disease,District of Columbia,120,18.3,686575.0,0.1748
512,1113,2016,Alzheimer's disease,Delaware,329,27.4,949216.0,0.3466
513,1095,2016,Alzheimer's disease,Connecticut,1035,20.3,3578674.0,0.2892
514,1077,2016,Alzheimer's disease,Colorado,1835,34.7,5540921.0,0.3312
515,1059,2016,Alzheimer's disease,California,15570,36.1,39209127.0,0.3971
516,1041,2016,Alzheimer's disease,Arkansas,1475,41.3,2990410.0,0.4932
517,1023,2016,Alzheimer's disease,Arizona,3082,35.8,6945452.0,0.4437
518,1005,2016,Alzheimer's disease,Alaska,111,25.8,741504.0,0.1497
519,987,2016,Alzheimer's disease,Alabama,2507,45.0,4864745.0,0.5153
520,969,2016,All causes,Wyoming,4722,720.9,584290.0,8.0816
521,951,2016,All causes,Wisconsin,51815,717.9,5772958.0,8.9755
522,933,2016,All causes,West Virginia,22732,943.3,1830929.0,12.4156
523,915,2016,All causes,Washington,54769,672.0,7294680.0,7.5081
524,897,2016,All causes,Virginia,66473,715.5,8410946.0,7.9032
525,879,2016,All causes,Vermont,5909,712.8,623644.0,9.475
526,861,2016,All causes,Utah,17913,714.7,3042613.0,5.8874
527,843,2016,All causes,United States,2744248,616.0,323071342.0,8.494256680420094
528,825,2016,All causes,Texas,191966,730.6,27937492.0,6.8713
529,807,2016,All causes,Tennessee,67857,886.3,6645011.0,10.2117
530,789,2016,All causes,South Dakota,7845,719.5,862890.0,9.0915
531,771,2016,All causes,South Carolina,48130,829.8,4958235.0,9.7071
532,753,2016,All causes,Rhode Island,9735,690.1,1057063.0,9.2095
533,735,2016,All causes,Pennsylvania,133040,770.1,12783538.0,10.4071
534,717,2016,All causes,Oregon,35778,705.9,4091404.0,8.7447
535,699,2016,All causes,Oklahoma,39276,888.4,3926769.0,10.0021
536,681,2016,All causes,Ohio,119572,832.3,11635003.0,10.2769
537,663,2016,All causes,North Dakota,6242,688.4,754353.0,8.2746
538,645,2016,All causes,North Carolina,90465,782.4,10156679.0,8.9069
539,627,2016,All causes,New York,154358,640.7,19641589.0,7.8587
540,609,2016,All causes,New Mexico,18365,753.4,2092789.0,8.7754
541,591,2016,All causes,New Jersey,73155,668.5,8874516.0,8.2433
542,573,2016,All causes,New Hampshire,12203,721.5,1342373.0,9.0906
543,555,2016,All causes,Nevada,23902,762.6,2919772.0,8.1863
544,537,2016,All causes,Nebraska,16217,707.0,1905924.0,8.5087
545,519,2016,All causes,Montana,9905,743.2,1040863.0,9.5161
546,501,2016,All causes,Missouri,59873,808.2,6087203.0,9.8359
547,483,2016,All causes,Mississippi,31741,948.9,2988298.0,10.6218
548,465,2016,All causes,Minnesota,43078,648.1,5523409.0,7.7992
549,447,2016,All causes,Michigan,96231,785.4,9951890.0,9.6696
550,429,2016,All causes,Massachusetts,56961,669.0,6826022.0,8.3447
551,411,2016,All causes,Maryland,48824,717.6,6004692.0,8.131
552,393,2016,All causes,Maine,14182,759.0,1331370.0,10.6522
553,375,2016,All causes,Louisiana,44306,870.5,4678215.0,9.4707
554,357,2016,All causes,Kentucky,47827,938.4,4438229.0,10.7761
555,339,2016,All causes,Kansas,26245,756.8,2911263.0,9.015
556,321,2016,All causes,Iowa,29538,721.1,3131785.0,9.4317
557,303,2016,All causes,Indiana,63473,835.0,6633344.0,9.5688
558,285,2016,All causes,Illinois,107020,724.3,12826895.0,8.3434
559,267,2016,All causes,Idaho,13366,725.0,1682930.0,7.9421
560,249,2016,All causes,Hawaii,10913,572.0,1428105.0,7.6416
561,231,2016,All causes,Georgia,81428,800.4,10304763.0,7.902
562,213,2016,All causes,Florida,197313,666.6,20629982.0,9.5644
563,195,2016,All causes,District of Columbia,5037,766.0,686575.0,7.3364
564,177,2016,All causes,Delaware,8874,746.2,949216.0,9.3488
565,159,2016,All causes,Connecticut,30543,654.0,3578674.0,8.5347
566,141,2016,All causes,Colorado,37530,669.5,5540921.0,6.7732
567,123,2016,All causes,California,262240,616.9,39209127.0,6.6882
568,105,2016,All causes,Arkansas,31756,893.2,2990410.0,10.6193
569,87,2016,All causes,Arizona,56645,675.8,6945452.0,8.1557
570,70,2016,All causes,Alaska,4494,745.6,741504.0,6.0607
571,52,2016,All causes,Alabama,52466,920.4,4864745.0,10.7849
572,10279,2015,Unintentional injuries,Wyoming,400,65.8,585668.0,0.6829999999999999
573,10262,2015,Unintentional injuries,Wisconsin,3206,49.3,5761406.0,0.5565
574,10245,2015,Unintentional injuries,West Virginia,1516,77.9,1841996.0,0.823
575,10228,2015,Unintentional injuries,Washington,3192,41.9,7163543.0,0.4456
576,10211,2015,Unintentional injuries,Virginia,3429,39.6,8362907.0,0.41
577,10194,2015,Unintentional injuries,Vermont,346,48.4,625197.0,0.5534
578,10177,2015,Unintentional injuries,Utah,1223,45.6,2982497.0,0.4101
579,10160,2015,Unintentional injuries,United States,146571,43.2,320742673.0,0.457
580,10142,2015,Unintentional injuries,Texas,9976,37.4,27486814.0,0.3629
581,10125,2015,Unintentional injuries,Tennessee,3873,56.4,6590808.0,0.5876
582,10108,2015,Unintentional injuries,South Dakota,469,49.5,853933.0,0.5492
583,10091,2015,Unintentional injuries,South Carolina,2737,54.0,4892253.0,0.5595
584,10074,2015,Unintentional injuries,Rhode Island,649,53.1,1056173.0,0.6145
585,10057,2015,Unintentional injuries,Pennsylvania,7324,52.0,12785759.0,0.5728
586,10040,2015,Unintentional injuries,Oregon,1999,44.5,4016918.0,0.4976
587,10023,2015,Unintentional injuries,Oklahoma,2422,60.1,3909831.0,0.6195
588,10006,2015,Unintentional injuries,Ohio,6756,55.9,11617850.0,0.5815
589,9989,2015,Unintentional injuries,North Dakota,368,44.1,754022.0,0.488
590,9972,2015,Unintentional injuries,North Carolina,4991,47.9,10033079.0,0.4975
591,9955,2015,Unintentional injuries,New York,6515,30.2,19661411.0,0.3314
592,9938,2015,Unintentional injuries,New Mexico,1430,67.3,2090211.0,0.6841
593,9921,2015,Unintentional injuries,New Jersey,3218,33.7,8870869.0,0.3628
594,9904,2015,Unintentional injuries,New Hampshire,815,59.0,1336294.0,0.6099
595,9887,2015,Unintentional injuries,Nevada,1340,45.4,2868666.0,0.4671
596,9870,2015,Unintentional injuries,Nebraska,799,38.9,1891507.0,0.4224
597,9853,2015,Unintentional injuries,Montana,637,56.3,1030503.0,0.6181
598,9836,2015,Unintentional injuries,Missouri,3309,50.9,6071745.0,0.545
599,9819,2015,Unintentional injuries,Mississippi,1814,59.8,2988693.0,0.607
600,9802,2015,Unintentional injuries,Minnesota,2574,42.0,5482503.0,0.4695
601,9785,2015,Unintentional injuries,Michigan,4647,43.9,9932573.0,0.4679
602,9768,2015,Unintentional injuries,Massachusetts,3229,44.0,6795891.0,0.4751
603,9751,2015,Unintentional injuries,Maryland,1903,29.7,5986717.0,0.3179
604,9734,2015,Unintentional injuries,Maine,802,53.8,1328484.0,0.6037
605,9717,2015,Unintentional injuries,Louisiana,2578,54.7,4664851.0,0.5526
606,9700,2015,Unintentional injuries,Kentucky,2962,66.0,4425999.0,0.6692
607,9683,2015,Unintentional injuries,Kansas,1475,47.2,2909502.0,0.507
608,9666,2015,Unintentional injuries,Iowa,1537,42.1,3121460.0,0.4924
609,9649,2015,Unintentional injuries,Indiana,3258,47.7,6608296.0,0.493
610,9632,2015,Unintentional injuries,Illinois,4850,35.8,12864342.0,0.377
611,9615,2015,Unintentional injuries,Idaho,746,44.7,1651523.0,0.4517
612,9598,2015,Unintentional injuries,Hawaii,536,32.2,1422484.0,0.3768
613,9581,2015,Unintentional injuries,Georgia,4344,43.2,10181111.0,0.4267
614,9564,2015,Unintentional injuries,Florida,10578,46.2,20224249.0,0.523
615,9547,2015,Unintentional injuries,District of Columbia,265,40.2,675254.0,0.3924
616,9530,2015,Unintentional injuries,Delaware,449,46.0,941413.0,0.4769
617,9513,2015,Unintentional injuries,Connecticut,1799,44.8,3587509.0,0.5015
618,9496,2015,Unintentional injuries,Colorado,2725,49.7,5452107.0,0.4998
619,9479,2015,Unintentional injuries,California,12544,30.6,38953142.0,0.322
620,9462,2015,Unintentional injuries,Arkansas,1538,49.6,2978407.0,0.5164
621,9445,2015,Unintentional injuries,Arizona,3539,49.2,6833596.0,0.5179
622,9428,2015,Unintentional injuries,Alaska,388,57.9,737547.0,0.5261
623,9411,2015,Unintentional injuries,Alabama,2552,50.9,4853160.0,0.5258
624,9394,2015,Suicide,Wyoming,157,28.0,585668.0,0.2681
625,9376,2015,Suicide,Wisconsin,877,14.7,5761406.0,0.1522
626,9358,2015,Suicide,West Virginia,340,17.4,1841996.0,0.1846
627,9340,2015,Suicide,Washington,1137,15.4,7163543.0,0.1587
628,9322,2015,Suicide,Virginia,1118,12.7,8362907.0,0.1337
629,9304,2015,Suicide,Vermont,103,14.8,625197.0,0.1647
630,9286,2015,Suicide,Utah,630,22.4,2982497.0,0.2112
631,9268,2015,Suicide,United States,44193,13.3,320742673.0,0.1378
632,9250,2015,Suicide,Texas,3403,12.5,27486814.0,0.1238
633,9232,2015,Suicide,Tennessee,1068,15.7,6590808.0,0.162
634,9214,2015,Suicide,South Dakota,173,20.4,853933.0,0.2026
635,9196,2015,Suicide,South Carolina,742,14.8,4892253.0,0.1517
636,9178,2015,Suicide,Rhode Island,127,11.2,1056173.0,0.1202
637,9160,2015,Suicide,Pennsylvania,1894,14.0,12785759.0,0.1481
638,9142,2015,Suicide,Oregon,762,17.8,4016918.0,0.1897
639,9124,2015,Suicide,Oklahoma,790,20.3,3909831.0,0.2021
640,9106,2015,Suicide,Ohio,1650,13.9,11617850.0,0.142
641,9088,2015,Suicide,North Dakota,124,17.5,754022.0,0.1645
642,9070,2015,Suicide,North Carolina,1406,13.4,10033079.0,0.1401
643,9052,2015,Suicide,New York,1652,7.8,19661411.0,0.084
644,9034,2015,Suicide,New Mexico,500,23.7,2090211.0,0.2392
645,9016,2015,Suicide,New Jersey,789,8.3,8870869.0,0.0889
646,8998,2015,Suicide,New Hampshire,228,16.5,1336294.0,0.1706
647,8980,2015,Suicide,Nevada,558,18.4,2868666.0,0.1945
648,8962,2015,Suicide,Nebraska,223,11.7,1891507.0,0.1179
649,8944,2015,Suicide,Montana,272,25.3,1030503.0,0.2639
650,8926,2015,Suicide,Missouri,1052,17.1,6071745.0,0.1733
651,8908,2015,Suicide,Mississippi,431,14.0,2988693.0,0.1442
652,8890,2015,Suicide,Minnesota,730,13.2,5482503.0,0.1332
653,8872,2015,Suicide,Michigan,1410,13.8,9932573.0,0.142
654,8854,2015,Suicide,Massachusetts,642,8.9,6795891.0,0.0945
655,8836,2015,Suicide,Maryland,553,8.8,5986717.0,0.0924
656,8818,2015,Suicide,Maine,235,16.0,1328484.0,0.1769
657,8800,2015,Suicide,Louisiana,722,15.2,4664851.0,0.1548
658,8782,2015,Suicide,Kentucky,776,17.1,4425999.0,0.1753
659,8764,2015,Suicide,Kansas,477,16.3,2909502.0,0.1639
660,8746,2015,Suicide,Iowa,433,13.9,3121460.0,0.1387
661,8728,2015,Suicide,Indiana,960,14.4,6608296.0,0.1453
662,8710,2015,Suicide,Illinois,1363,10.3,12864342.0,0.106
663,8692,2015,Suicide,Idaho,359,22.1,1651523.0,0.2174
664,8674,2015,Suicide,Hawaii,201,13.5,1422484.0,0.1413
665,8656,2015,Suicide,Georgia,1317,12.7,10181111.0,0.1294
666,8638,2015,Suicide,Florida,3205,14.4,20224249.0,0.1585
667,8620,2015,Suicide,District of Columbia,34,4.9,675254.0,0.0504
668,8602,2015,Suicide,Delaware,122,12.6,941413.0,0.1296
669,8584,2015,Suicide,Connecticut,384,9.9,3587509.0,0.107
670,8566,2015,Suicide,Colorado,1093,19.5,5452107.0,0.2005
671,8548,2015,Suicide,California,4167,10.3,38953142.0,0.107
672,8530,2015,Suicide,Arkansas,577,19.1,2978407.0,0.1937
673,8512,2015,Suicide,Arizona,1276,18.2,6833596.0,0.1867
674,8494,2015,Suicide,Alaska,201,26.9,737547.0,0.2725
675,8476,2015,Suicide,Alabama,750,14.9,4853160.0,0.1545
676,8458,2015,Stroke,Wyoming,198,31.4,585668.0,0.3381
677,8440,2015,Stroke,Wisconsin,2618,35.6,5761406.0,0.4544
678,8422,2015,Stroke,West Virginia,1079,43.8,1841996.0,0.5858
679,8404,2015,Stroke,Washington,2703,34.2,7163543.0,0.3773
680,8386,2015,Stroke,Virginia,3393,38.0,8362907.0,0.4057
681,8368,2015,Stroke,Vermont,307,36.4,625197.0,0.491
682,8350,2015,Stroke,Utah,888,38.4,2982497.0,0.2977
683,8332,2015,Stroke,United States,140323,37.6,320742673.0,0.4375
684,8314,2015,Stroke,Texas,10485,42.7,27486814.0,0.3815
685,8296,2015,Stroke,Tennessee,3447,46.0,6590808.0,0.523
686,8278,2015,Stroke,South Dakota,383,33.2,853933.0,0.4485
687,8260,2015,Stroke,South Carolina,2600,46.7,4892253.0,0.5315
688,8242,2015,Stroke,Rhode Island,394,27.1,1056173.0,0.373
689,8224,2015,Stroke,Pennsylvania,6987,38.8,12785759.0,0.5465
690,8206,2015,Stroke,Oregon,1873,37.5,4016918.0,0.4663
691,8188,2015,Stroke,Oklahoma,1881,43.0,3909831.0,0.4811
692,8170,2015,Stroke,Ohio,5945,40.7,11617850.0,0.5117
693,8152,2015,Stroke,North Dakota,308,33.4,754022.0,0.4085
694,8134,2015,Stroke,North Carolina,5033,44.7,10033079.0,0.5016
695,8116,2015,Stroke,New York,6292,26.0,19661411.0,0.32
696,8098,2015,Stroke,New Mexico,786,32.5,2090211.0,0.376
697,8080,2015,Stroke,New Jersey,3413,31.1,8870869.0,0.3847
698,8062,2015,Stroke,New Hampshire,457,26.9,1336294.0,0.342
699,8044,2015,Stroke,Nevada,1078,37.0,2868666.0,0.3758
700,8026,2015,Stroke,Nebraska,776,33.4,1891507.0,0.4103
701,8008,2015,Stroke,Montana,458,33.8,1030503.0,0.4444
702,7990,2015,Stroke,Missouri,3037,40.8,6071745.0,0.5002
703,7972,2015,Stroke,Mississippi,1734,52.6,2988693.0,0.5802
